Computing reachable states... 
Iteration 0... 1 sym states passed, 2 waiting 0.00300001s
Iteration 2049... 1880 sym states passed, 71 waiting 0.00400001s
Iteration 2050... 1881 sym states passed, 70 waiting 0.00400001s
Iteration 2051... 1882 sym states passed, 71 waiting 0.00500001s
Iteration 2052... 1883 sym states passed, 72 waiting 0.00500001s
Iteration 2053... 1884 sym states passed, 71 waiting 0.00300001s
Iteration 2054... 1885 sym states passed, 70 waiting 0.00400001s
Iteration 2055... 1886 sym states passed, 69 waiting 0.00400001s
Iteration 2056... 1887 sym states passed, 70 waiting 0.00500001s
Iteration 2057... 1888 sym states passed, 71 waiting 0.00500001s
Iteration 2058... 1889 sym states passed, 70 waiting 0.00300001s
Iteration 2059... 1890 sym states passed, 70 waiting 0.00500001s
Iteration 2060... 1891 sym states passed, 69 waiting 0.00300001s
Iteration 2061... 1892 sym states passed, 69 waiting 0.00500001s
Iteration 2062... 1893 sym states passed, 68 waiting 0.00300001s
Iteration 2063... 1894 sym states passed, 67 waiting 0.00400001s
Iteration 2064... 1895 sym states passed, 66 waiting 0.00400001s
Iteration 2065... 1896 sym states passed, 67 waiting 0.00500001s
Iteration 2066... 1897 sym states passed, 68 waiting 0.00500001s
Iteration 2067... 1898 sym states passed, 67 waiting 0.00300001s
Iteration 2068... 1899 sym states passed, 66 waiting 0.00400001s
Iteration 2069... 1900 sym states passed, 65 waiting 0.00400001s
Iteration 2070... 1901 sym states passed, 66 waiting 0.00500001s
Iteration 2071... 1902 sym states passed, 67 waiting 0.00500001s
Iteration 2072... 1903 sym states passed, 66 waiting 0.00300001s
Iteration 2073... 1904 sym states passed, 66 waiting 0.00300001s
Iteration 2074... 1905 sym states passed, 66 waiting 0.00300001s
Iteration 2075... 1906 sym states passed, 68 waiting 0.00700001s
Iteration 2076... 1907 sym states passed, 67 waiting 0.00300001s
Iteration 2077... 1908 sym states passed, 67 waiting 0.00300001s
Iteration 2078... 1909 sym states passed, 67 waiting 0.00300001s
Iteration 2079... 1910 sym states passed, 69 waiting 0.00700001s
Iteration 2080... 1911 sym states passed, 68 waiting 0.00300001s
Iteration 2081... 1912 sym states passed, 68 waiting 0.00400001s
Iteration 2082... 1913 sym states passed, 68 waiting 0.00400001s
Iteration 2083... 1914 sym states passed, 70 waiting 0.00700001s
Iteration 2084... 1915 sym states passed, 69 waiting 0.00300001s
Iteration 2085... 1916 sym states passed, 69 waiting 0.00300001s
Iteration 2086... 1917 sym states passed, 69 waiting 0.00300001s
Iteration 2087... 1918 sym states passed, 71 waiting 0.00700001s
Iteration 2088... 1919 sym states passed, 70 waiting 0.00300001s
Iteration 2089... 1920 sym states passed, 69 waiting 0.00300001s
Iteration 2090... 1921 sym states passed, 68 waiting 0.00300001s
Iteration 2091... 1922 sym states passed, 68 waiting 0.00400001s
Iteration 2092... 1923 sym states passed, 68 waiting 0.00400001s
Iteration 2093... 1924 sym states passed, 70 waiting 0.00700001s
Iteration 2094... 1925 sym states passed, 69 waiting 0.00300001s
Iteration 2095... 1926 sym states passed, 69 waiting 0.00400001s
Iteration 2096... 1927 sym states passed, 69 waiting 0.00400001s
Iteration 2097... 1928 sym states passed, 71 waiting 0.00700001s
Iteration 2098... 1929 sym states passed, 70 waiting 0.00300001s
Iteration 2099... 1930 sym states passed, 69 waiting 0.00300001s
Iteration 2100... 1931 sym states passed, 68 waiting 0.00300001s
Iteration 2101... 1932 sym states passed, 68 waiting 0.00400001s
Iteration 2102... 1933 sym states passed, 68 waiting 0.00400001s
Iteration 2103... 1934 sym states passed, 70 waiting 0.00700001s
Iteration 2104... 1935 sym states passed, 69 waiting 0.00300001s
Iteration 2105... 1936 sym states passed, 69 waiting 0.00400001s
Iteration 2106... 1937 sym states passed, 69 waiting 0.00400001s
Iteration 2107... 1938 sym states passed, 71 waiting 0.00800001s
Iteration 2108... 1939 sym states passed, 70 waiting 0.00300001s
Iteration 2109... 1940 sym states passed, 69 waiting 0.00300001s
Iteration 2110... 1941 sym states passed, 68 waiting 0.00300001s
Iteration 2111... 1942 sym states passed, 68 waiting 0.00400001s
Iteration 2112... 1943 sym states passed, 68 waiting 0.00400001s
Iteration 2113... 1944 sym states passed, 70 waiting 0.00800001s
Iteration 2114... 1945 sym states passed, 69 waiting 0.00400001s
Iteration 2115... 1946 sym states passed, 69 waiting 0.00400001s
Iteration 2116... 1947 sym states passed, 69 waiting 0.00400001s
Iteration 2117... 1948 sym states passed, 71 waiting 0.00800001s
Iteration 2118... 1949 sym states passed, 70 waiting 0.00400001s
Iteration 2119... 1950 sym states passed, 69 waiting 0.00300001s
Iteration 2120... 1951 sym states passed, 68 waiting 0.00300001s
Iteration 2121... 1952 sym states passed, 68 waiting 0.00400001s
Iteration 2122... 1953 sym states passed, 68 waiting 0.00400001s
Iteration 2123... 1954 sym states passed, 70 waiting 0.00800001s
Iteration 2124... 1955 sym states passed, 69 waiting 0.00400001s
Iteration 2125... 1956 sym states passed, 69 waiting 0.00400001s
Iteration 2126... 1957 sym states passed, 69 waiting 0.00400001s
Iteration 2127... 1958 sym states passed, 71 waiting 0.00800001s
Iteration 2128... 1959 sym states passed, 70 waiting 0.00400001s
Iteration 2129... 1960 sym states passed, 69 waiting 0.00300001s
Iteration 2130... 1961 sym states passed, 68 waiting 0.00300001s
Iteration 2131... 1962 sym states passed, 68 waiting 0.00400001s
Iteration 2132... 1963 sym states passed, 68 waiting 0.00400001s
Iteration 2133... 1964 sym states passed, 70 waiting 0.00800001s
Iteration 2134... 1965 sym states passed, 69 waiting 0.00400001s
Iteration 2135... 1966 sym states passed, 69 waiting 0.00400001s
Iteration 2136... 1967 sym states passed, 69 waiting 0.00400001s
Iteration 2137... 1968 sym states passed, 71 waiting 0.00800001s
Iteration 2138... 1969 sym states passed, 70 waiting 0.00400001s
Iteration 2139... 1970 sym states passed, 70 waiting 0.00400001s
Iteration 2140... 1971 sym states passed, 70 waiting 0.00400001s
Iteration 2141... 1972 sym states passed, 71 waiting 0.00800001s
Iteration 2142... 1973 sym states passed, 72 waiting 0.00800001s
Iteration 2143... 1974 sym states passed, 71 waiting 0.00500001s
Iteration 2144... 1975 sym states passed, 71 waiting 0.00400001s
Iteration 2145... 1976 sym states passed, 71 waiting 0.00400001s
Iteration 2146... 1977 sym states passed, 72 waiting 0.00800001s
Iteration 2147... 1978 sym states passed, 73 waiting 0.00800001s
Iteration 2148... 1979 sym states passed, 72 waiting 0.00500001s
Iteration 2149... 1980 sym states passed, 72 waiting 0.00400001s
Iteration 2150... 1981 sym states passed, 72 waiting 0.00400001s
Iteration 2151... 1982 sym states passed, 73 waiting 0.00900001s
Iteration 2152... 1983 sym states passed, 74 waiting 0.00800001s
Iteration 2153... 1984 sym states passed, 73 waiting 0.00500001s
Iteration 2154... 1985 sym states passed, 73 waiting 0.00400001s
Iteration 2155... 1986 sym states passed, 73 waiting 0.00400001s
Iteration 2156... 1987 sym states passed, 74 waiting 0.00900001s
Iteration 2157... 1988 sym states passed, 75 waiting 0.00800001s
Iteration 2158... 1989 sym states passed, 74 waiting 0.00500001s
Iteration 2159... 1990 sym states passed, 74 waiting 0.00400001s
Iteration 2160... 1991 sym states passed, 74 waiting 0.00400001s
Iteration 2161... 1992 sym states passed, 75 waiting 0.00900001s
Iteration 2162... 1993 sym states passed, 76 waiting 0.00900001s
Iteration 2163... 1994 sym states passed, 75 waiting 0.00500001s
Iteration 2164... 1995 sym states passed, 75 waiting 0.00400001s
Iteration 2165... 1996 sym states passed, 75 waiting 0.00500001s
Iteration 2166... 1997 sym states passed, 76 waiting 0.00900001s
Iteration 2167... 1998 sym states passed, 77 waiting 0.00900001s
Iteration 2168... 1999 sym states passed, 76 waiting 0.00500001s
Iteration 2169... 2000 sym states passed, 76 waiting 0.00400001s
Iteration 2170... 2001 sym states passed, 76 waiting 0.00400001s
Iteration 2171... 2002 sym states passed, 77 waiting 0.00900001s
Iteration 2172... 2003 sym states passed, 78 waiting 0.00900001s
Iteration 2173... 2004 sym states passed, 77 waiting 0.00500001s
Iteration 2174... 2005 sym states passed, 77 waiting 0.00500001s
Iteration 2175... 2006 sym states passed, 77 waiting 0.00400001s
Iteration 2176... 2007 sym states passed, 78 waiting 0.0100001s
Iteration 2177... 2008 sym states passed, 79 waiting 0.0100001s
Iteration 2178... 2009 sym states passed, 78 waiting 0.00500001s
Iteration 2179... 2010 sym states passed, 78 waiting 0.00500001s
Iteration 2180... 2011 sym states passed, 78 waiting 0.00500001s
Iteration 2181... 2012 sym states passed, 79 waiting 0.0100001s
Iteration 2182... 2013 sym states passed, 80 waiting 0.0100001s
Iteration 2183... 2014 sym states passed, 79 waiting 0.00500001s
Iteration 2184... 2015 sym states passed, 79 waiting 0.00500001s
Iteration 2185... 2016 sym states passed, 79 waiting 0.00500001s
Iteration 2186... 2017 sym states passed, 80 waiting 0.0100001s
Iteration 2187... 2018 sym states passed, 81 waiting 0.0100001s
Iteration 2188... 2019 sym states passed, 80 waiting 0.00600001s
Iteration 2189... 2020 sym states passed, 80 waiting 0.00500001s
Iteration 2190... 2021 sym states passed, 80 waiting 0.00500001s
Iteration 2191... 2022 sym states passed, 81 waiting 0.0100001s
Iteration 2192... 2023 sym states passed, 82 waiting 0.0100001s
Iteration 2193... 2024 sym states passed, 81 waiting 0.00500001s
Iteration 2194... 2025 sym states passed, 81 waiting 0.00500001s
Iteration 2195... 2026 sym states passed, 81 waiting 0.00500001s
Iteration 2196... 2027 sym states passed, 82 waiting 0.0100001s
Iteration 2197... 2028 sym states passed, 83 waiting 0.0100001s
Iteration 2198... 2029 sym states passed, 82 waiting 0.00600001s
Iteration 2199... 2030 sym states passed, 82 waiting 0.00500001s
Iteration 2200... 2031 sym states passed, 82 waiting 0.00500001s
Iteration 2201... 2032 sym states passed, 83 waiting 0.0110001s
Iteration 2202... 2033 sym states passed, 84 waiting 0.0110001s
Iteration 2203... 2034 sym states passed, 83 waiting 0.00600001s
Iteration 2204... 2035 sym states passed, 83 waiting 0.00500001s
Iteration 2205... 2036 sym states passed, 83 waiting 0.00500001s
Iteration 2206... 2037 sym states passed, 84 waiting 0.0110001s
Iteration 2207... 2038 sym states passed, 85 waiting 0.0110001s
Iteration 2208... 2039 sym states passed, 84 waiting 0.00600001s
Iteration 2209... 2040 sym states passed, 83 waiting 0.00300001s
Iteration 2210... 2041 sym states passed, 82 waiting 0.00300001s
Iteration 2211... 2042 sym states passed, 82 waiting 0.00300001s
Iteration 2212... 2043 sym states passed, 83 waiting 0.00900001s
Iteration 2213... 2044 sym states passed, 83 waiting 0.00400001s
Iteration 2214... 2045 sym states passed, 84 waiting 0.00900001s
Iteration 2215... 2046 sym states passed, 83 waiting 0.00300001s
Iteration 2216... 2047 sym states passed, 82 waiting 0.00300001s
Iteration 2217... 2048 sym states passed, 82 waiting 0.00400001s
Iteration 2218... 2049 sym states passed, 83 waiting 0.00900001s
Iteration 2219... 2050 sym states passed, 83 waiting 0.00400001s
Iteration 2220... 2051 sym states passed, 84 waiting 0.00900001s
Iteration 2221... 2052 sym states passed, 83 waiting 0.00300001s
Iteration 2222... 2053 sym states passed, 82 waiting 0.00300001s
Iteration 2223... 2054 sym states passed, 82 waiting 0.00400001s
Iteration 2224... 2055 sym states passed, 83 waiting 0.0100001s
Iteration 2225... 2056 sym states passed, 83 waiting 0.00400001s
Iteration 2226... 2057 sym states passed, 84 waiting 0.0100001s
Iteration 2227... 2058 sym states passed, 83 waiting 0.00300001s
Iteration 2228... 2059 sym states passed, 82 waiting 0.00300001s
Iteration 2229... 2060 sym states passed, 82 waiting 0.00500001s
Iteration 2230... 2061 sym states passed, 83 waiting 0.0100001s
Iteration 2231... 2062 sym states passed, 83 waiting 0.00500001s
Iteration 2232... 2063 sym states passed, 84 waiting 0.0100001s
Iteration 2233... 2064 sym states passed, 83 waiting 0.00300001s
Iteration 2234... 2065 sym states passed, 82 waiting 0.00300001s
Iteration 2235... 2066 sym states passed, 82 waiting 0.00400001s
Iteration 2236... 2067 sym states passed, 83 waiting 0.0100001s
Iteration 2237... 2068 sym states passed, 83 waiting 0.00500001s
Iteration 2238... 2069 sym states passed, 84 waiting 0.0100001s
Iteration 2239... 2070 sym states passed, 83 waiting 0.00400001s
Iteration 2240... 2071 sym states passed, 82 waiting 0.00300001s
Iteration 2241... 2072 sym states passed, 82 waiting 0.00500001s
Iteration 2242... 2073 sym states passed, 83 waiting 0.0100001s
Iteration 2243... 2074 sym states passed, 83 waiting 0.00600001s
Iteration 2244... 2075 sym states passed, 84 waiting 0.0110001s
Iteration 2245... 2076 sym states passed, 83 waiting 0.00400001s
Iteration 2246... 2077 sym states passed, 82 waiting 0.00300001s
Iteration 2247... 2078 sym states passed, 82 waiting 0.00500001s
Iteration 2248... 2079 sym states passed, 83 waiting 0.0110001s
Iteration 2249... 2080 sym states passed, 83 waiting 0.00500001s
Iteration 2250... 2081 sym states passed, 84 waiting 0.0110001s
Iteration 2251... 2082 sym states passed, 83 waiting 0.00400001s
Iteration 2252... 2083 sym states passed, 82 waiting 0.00400001s
Iteration 2253... 2084 sym states passed, 82 waiting 0.00600001s
Iteration 2254... 2085 sym states passed, 83 waiting 0.0110001s
Iteration 2255... 2086 sym states passed, 83 waiting 0.00600001s
Iteration 2256... 2087 sym states passed, 84 waiting 0.0110001s
Iteration 2257... 2088 sym states passed, 83 waiting 0.00400001s
Iteration 2258... 2089 sym states passed, 82 waiting 0.00400001s
Iteration 2259... 2090 sym states passed, 82 waiting 0.00600001s
Iteration 2260... 2091 sym states passed, 83 waiting 0.0110001s
Iteration 2261... 2092 sym states passed, 83 waiting 0.00600001s
Iteration 2262... 2093 sym states passed, 84 waiting 0.0110001s
Iteration 2263... 2094 sym states passed, 83 waiting 0.00400001s
Iteration 2264... 2095 sym states passed, 82 waiting 0.00400001s
Iteration 2265... 2096 sym states passed, 82 waiting 0.00700001s
Iteration 2266... 2097 sym states passed, 83 waiting 0.0120001s
Iteration 2267... 2098 sym states passed, 83 waiting 0.00600001s
Iteration 2268... 2099 sym states passed, 84 waiting 0.0120001s
Iteration 2269... 2100 sym states passed, 83 waiting 0.00400001s
Iteration 2270... 2101 sym states passed, 82 waiting 0.00400001s
Iteration 2271... 2102 sym states passed, 82 waiting 0.00600001s
Iteration 2272... 2103 sym states passed, 83 waiting 0.0120001s
Iteration 2273... 2104 sym states passed, 83 waiting 0.00600001s
Iteration 2274... 2105 sym states passed, 84 waiting 0.0120001s
Iteration 2275... 2106 sym states passed, 83 waiting 0.00400001s
Iteration 2276... 2107 sym states passed, 82 waiting 0.00400001s
Iteration 2277... 2108 sym states passed, 82 waiting 0.00700001s
Iteration 2278... 2109 sym states passed, 83 waiting 0.0120001s
Iteration 2279... 2110 sym states passed, 83 waiting 0.00700001s
Iteration 2280... 2111 sym states passed, 84 waiting 0.0120001s
Iteration 2281... 2112 sym states passed, 83 waiting 0.00400001s
Iteration 2282... 2113 sym states passed, 82 waiting 0.00400001s
Iteration 2283... 2114 sym states passed, 82 waiting 0.00700001s
Iteration 2284... 2115 sym states passed, 83 waiting 0.0120001s
Iteration 2285... 2116 sym states passed, 83 waiting 0.00700001s
Iteration 2286... 2117 sym states passed, 84 waiting 0.0120001s
Iteration 2287... 2118 sym states passed, 83 waiting 0.00400001s
Iteration 2288... 2119 sym states passed, 82 waiting 0.00300001s
Iteration 2289... 2120 sym states passed, 82 waiting 0.00700001s
Iteration 2290... 2121 sym states passed, 83 waiting 0.0130001s
Iteration 2291... 2122 sym states passed, 83 waiting 0.00700001s
Iteration 2292... 2123 sym states passed, 84 waiting 0.0130001s
Iteration 2293... 2124 sym states passed, 85 waiting 0.00500001s
Iteration 2294... 2125 sym states passed, 84 waiting 0.00900001s
Iteration 2295... 2125 sym states passed, 83 waiting 0.0130001s
Iteration 2296... 2126 sym states passed, 84 waiting 0.00600001s
Iteration 2297... 2127 sym states passed, 83 waiting 0.00900001s
Iteration 2298... 2127 sym states passed, 82 waiting 0.0140001s
Iteration 2299... 2128 sym states passed, 83 waiting 0.00600001s
Iteration 2300... 2129 sym states passed, 82 waiting 0.00900001s
Iteration 2301... 2129 sym states passed, 81 waiting 0.0140001s
Iteration 2302... 2130 sym states passed, 82 waiting 0.00700001s
Iteration 2303... 2131 sym states passed, 81 waiting 0.00900001s
Iteration 2304... 2131 sym states passed, 80 waiting 0.0140001s
Iteration 2305... 2132 sym states passed, 81 waiting 0.00600001s
Iteration 2306... 2133 sym states passed, 80 waiting 0.00900001s
Iteration 2307... 2133 sym states passed, 79 waiting 0.0140001s
Iteration 2308... 2134 sym states passed, 80 waiting 0.00600001s
Iteration 2309... 2135 sym states passed, 79 waiting 0.00900001s
Iteration 2310... 2135 sym states passed, 78 waiting 0.0140001s
Iteration 2311... 2136 sym states passed, 79 waiting 0.00700001s
Iteration 2312... 2137 sym states passed, 78 waiting 0.00900001s
Iteration 2313... 2137 sym states passed, 77 waiting 0.0140001s
Iteration 2314... 2138 sym states passed, 78 waiting 0.00700001s
Iteration 2315... 2139 sym states passed, 77 waiting 0.00900001s
Iteration 2316... 2139 sym states passed, 76 waiting 0.0150001s
Iteration 2317... 2140 sym states passed, 77 waiting 0.00600001s
Iteration 2318... 2141 sym states passed, 76 waiting 0.0100001s
Iteration 2319... 2141 sym states passed, 75 waiting 0.0150001s
Iteration 2320... 2142 sym states passed, 76 waiting 0.00600001s
Iteration 2321... 2143 sym states passed, 75 waiting 0.00900001s
Iteration 2322... 2143 sym states passed, 74 waiting 0.0150001s
Iteration 2323... 2144 sym states passed, 75 waiting 0.00700001s
Iteration 2324... 2145 sym states passed, 74 waiting 0.0100001s
Iteration 2325... 2145 sym states passed, 73 waiting 0.0150001s
Iteration 2326... 2146 sym states passed, 74 waiting 0.00700001s
Iteration 2327... 2147 sym states passed, 73 waiting 0.0100001s
Iteration 2328... 2147 sym states passed, 72 waiting 0.0150001s
Iteration 2329... 2148 sym states passed, 73 waiting 0.00700001s
Iteration 2330... 2149 sym states passed, 72 waiting 0.0100001s
Iteration 2331... 2149 sym states passed, 71 waiting 0.0150001s
Iteration 2332... 2150 sym states passed, 72 waiting 0.00600001s
Iteration 2333... 2151 sym states passed, 71 waiting 0.0100001s
Iteration 2334... 2151 sym states passed, 70 waiting 0.0150001s
Iteration 2335... 2152 sym states passed, 71 waiting 0.00800001s
Iteration 2336... 2153 sym states passed, 70 waiting 0.0100001s
Iteration 2337... 2153 sym states passed, 69 waiting 0.0160001s
Iteration 2338... 2154 sym states passed, 70 waiting 0.00800001s
Iteration 2339... 2155 sym states passed, 69 waiting 0.0100001s
Iteration 2340... 2155 sym states passed, 68 waiting 0.0160001s
Iteration 2341... 2156 sym states passed, 69 waiting 0.00700001s
Iteration 2342... 2157 sym states passed, 68 waiting 0.0100001s
Iteration 2343... 2157 sym states passed, 67 waiting 0.0160001s
Iteration 2344... 2158 sym states passed, 68 waiting 0.00700001s
Iteration 2345... 2159 sym states passed, 67 waiting 0.0100001s
Iteration 2346... 2159 sym states passed, 66 waiting 0.0160001s
Iteration 2347... 2160 sym states passed, 67 waiting 0.00800001s
Iteration 2348... 2161 sym states passed, 66 waiting 0.0110001s
Iteration 2349... 2161 sym states passed, 65 waiting 0.0170001s
Iteration 2350... 2162 sym states passed, 66 waiting 0.00800001s
Iteration 2351... 2163 sym states passed, 65 waiting 0.0110001s
Iteration 2352... 2163 sym states passed, 64 waiting 0.0170001s
Iteration 2353... 2164 sym states passed, 65 waiting 0.00700001s
Iteration 2354... 2165 sym states passed, 64 waiting 0.0110001s
Iteration 2355... 2165 sym states passed, 63 waiting 0.0160001s
Iteration 2356... 2166 sym states passed, 64 waiting 0.00700001s
Iteration 2357... 2167 sym states passed, 63 waiting 0.0110001s
Iteration 2358... 2167 sym states passed, 62 waiting 0.0170001s
Iteration 2359... 2168 sym states passed, 63 waiting 0.00900001s
Iteration 2360... 2169 sym states passed, 62 waiting 0.0110001s
Iteration 2361... 2169 sym states passed, 61 waiting 0.0170001s
Iteration 2362... 2170 sym states passed, 62 waiting 0.00800001s
Iteration 2363... 2171 sym states passed, 61 waiting 0.0110001s
Iteration 2364... 2171 sym states passed, 60 waiting 0.0170001s
Iteration 2365... 2172 sym states passed, 61 waiting 0.00700001s
Iteration 2366... 2173 sym states passed, 60 waiting 0.0110001s
Iteration 2367... 2173 sym states passed, 59 waiting 0.0170001s
Iteration 2368... 2174 sym states passed, 60 waiting 0.00800001s
Iteration 2369... 2175 sym states passed, 59 waiting 0.0110001s
Iteration 2370... 2175 sym states passed, 58 waiting 0.0180001s
Iteration 2371... 2176 sym states passed, 59 waiting 0.00900001s
Iteration 2372... 2177 sym states passed, 58 waiting 0.0120001s
Iteration 2373... 2177 sym states passed, 57 waiting 0.0180001s
Iteration 2374... 2178 sym states passed, 58 waiting 0.00900001s
Iteration 2375... 2179 sym states passed, 57 waiting 0.0120001s
Iteration 2376... 2179 sym states passed, 56 waiting 0.0180001s
Iteration 2377... 2180 sym states passed, 57 waiting 0.00500001s
Iteration 2378... 2181 sym states passed, 58 waiting 0.00900001s
Iteration 2379... 2182 sym states passed, 59 waiting 0.00600001s
Iteration 2380... 2183 sym states passed, 60 waiting 0.00900001s
Iteration 2381... 2184 sym states passed, 61 waiting 0.00700001s
Iteration 2382... 2185 sym states passed, 62 waiting 0.0100001s
Iteration 2383... 2186 sym states passed, 63 waiting 0.00700001s
Iteration 2384... 2187 sym states passed, 64 waiting 0.0100001s
Iteration 2385... 2188 sym states passed, 64 waiting 0.00600001s
Iteration 2386... 2189 sym states passed, 65 waiting 0.0100001s
Iteration 2387... 2190 sym states passed, 65 waiting 0.00600001s
Iteration 2388... 2191 sym states passed, 66 waiting 0.0100001s
Iteration 2389... 2192 sym states passed, 67 waiting 0.00700001s
Iteration 2390... 2193 sym states passed, 68 waiting 0.0100001s
Iteration 2391... 2194 sym states passed, 69 waiting 0.00800001s
Iteration 2392... 2195 sym states passed, 70 waiting 0.0100001s
Iteration 2393... 2196 sym states passed, 70 waiting 0.00700001s
Iteration 2394... 2197 sym states passed, 71 waiting 0.0110001s
Iteration 2395... 2198 sym states passed, 71 waiting 0.00700001s
Iteration 2396... 2199 sym states passed, 72 waiting 0.0100001s
Iteration 2397... 2200 sym states passed, 73 waiting 0.00800001s
Iteration 2398... 2201 sym states passed, 74 waiting 0.0110001s
Iteration 2399... 2202 sym states passed, 75 waiting 0.00800001s
Iteration 2400... 2203 sym states passed, 76 waiting 0.0110001s
Iteration 2401... 2204 sym states passed, 76 waiting 0.00800001s
Iteration 2402... 2205 sym states passed, 77 waiting 0.0110001s
Iteration 2403... 2206 sym states passed, 77 waiting 0.00800001s
Iteration 2404... 2207 sym states passed, 78 waiting 0.0120001s
Iteration 2405... 2208 sym states passed, 79 waiting 0.00900001s
Iteration 2406... 2209 sym states passed, 80 waiting 0.0120001s
Iteration 2407... 2210 sym states passed, 81 waiting 0.00900001s
Iteration 2408... 2211 sym states passed, 82 waiting 0.0120001s
Iteration 2409... 2212 sym states passed, 82 waiting 0.00800001s
Iteration 2410... 2213 sym states passed, 83 waiting 0.0120001s
Iteration 2411... 2214 sym states passed, 83 waiting 0.00900001s
Iteration 2412... 2215 sym states passed, 84 waiting 0.0120001s
Iteration 2413... 2216 sym states passed, 85 waiting 0.0100001s
Iteration 2414... 2217 sym states passed, 86 waiting 0.0120001s
Iteration 2415... 2218 sym states passed, 87 waiting 0.0100001s
Iteration 2416... 2219 sym states passed, 88 waiting 0.0130001s
Iteration 2417... 2220 sym states passed, 88 waiting 0.00900001s
Iteration 2418... 2221 sym states passed, 89 waiting 0.0130001s
Iteration 2419... 2222 sym states passed, 89 waiting 0.00900001s
Iteration 2420... 2223 sym states passed, 90 waiting 0.0130001s
Iteration 2421... 2224 sym states passed, 91 waiting 0.0100001s
Iteration 2422... 2225 sym states passed, 92 waiting 0.0130001s
Iteration 2423... 2226 sym states passed, 93 waiting 0.0110001s
Iteration 2424... 2227 sym states passed, 94 waiting 0.0130001s
Iteration 2425... 2228 sym states passed, 94 waiting 0.0100001s
Iteration 2426... 2229 sym states passed, 95 waiting 0.0140001s
Iteration 2427... 2230 sym states passed, 95 waiting 0.0100001s
Iteration 2428... 2231 sym states passed, 96 waiting 0.0140001s
Iteration 2429... 2232 sym states passed, 97 waiting 0.0110001s
Iteration 2430... 2233 sym states passed, 98 waiting 0.0140001s
Iteration 2431... 2234 sym states passed, 99 waiting 0.0110001s
Iteration 2432... 2235 sym states passed, 100 waiting 0.0140001s
Iteration 2433... 2236 sym states passed, 102 waiting 0.0100001s
Iteration 2434... 2237 sym states passed, 102 waiting 0.00900001s
Iteration 2435... 2237 sym states passed, 101 waiting 0.0180001s
Iteration 2436... 2238 sym states passed, 101 waiting 0.00600001s
Iteration 2437... 2239 sym states passed, 103 waiting 0.0100001s
Iteration 2438... 2240 sym states passed, 103 waiting 0.00900001s
Iteration 2439... 2240 sym states passed, 102 waiting 0.0170001s
Iteration 2440... 2241 sym states passed, 102 waiting 0.00600001s
Iteration 2441... 2242 sym states passed, 104 waiting 0.0110001s
Iteration 2442... 2243 sym states passed, 104 waiting 0.00900001s
Iteration 2443... 2243 sym states passed, 103 waiting 0.0180001s
Iteration 2444... 2244 sym states passed, 103 waiting 0.00700001s
Iteration 2445... 2245 sym states passed, 105 waiting 0.0110001s
Iteration 2446... 2246 sym states passed, 105 waiting 0.00900001s
Iteration 2447... 2246 sym states passed, 104 waiting 0.0180001s
Iteration 2448... 2247 sym states passed, 104 waiting 0.00700001s
Iteration 2449... 2248 sym states passed, 104 waiting 0.00900001s
Iteration 2450... 2248 sym states passed, 103 waiting 0.0180001s
Iteration 2451... 2249 sym states passed, 103 waiting 0.00600001s
Iteration 2452... 2250 sym states passed, 103 waiting 0.00900001s
Iteration 2453... 2250 sym states passed, 102 waiting 0.0190001s
Iteration 2454... 2251 sym states passed, 102 waiting 0.00700001s
Iteration 2455... 2252 sym states passed, 104 waiting 0.0110001s
Iteration 2456... 2253 sym states passed, 104 waiting 0.00900001s
Iteration 2457... 2253 sym states passed, 103 waiting 0.0190001s
Iteration 2458... 2254 sym states passed, 103 waiting 0.00700001s
Iteration 2459... 2255 sym states passed, 105 waiting 0.0110001s
Iteration 2460... 2256 sym states passed, 105 waiting 0.00900001s
Iteration 2461... 2256 sym states passed, 104 waiting 0.0190001s
Iteration 2462... 2257 sym states passed, 104 waiting 0.00700001s
Iteration 2463... 2258 sym states passed, 104 waiting 0.0100001s
Iteration 2464... 2258 sym states passed, 103 waiting 0.0190001s
Iteration 2465... 2259 sym states passed, 103 waiting 0.00700001s
Iteration 2466... 2260 sym states passed, 103 waiting 0.0100001s
Iteration 2467... 2260 sym states passed, 102 waiting 0.0190001s
Iteration 2468... 2261 sym states passed, 102 waiting 0.00700001s
Iteration 2469... 2262 sym states passed, 104 waiting 0.0120001s
Iteration 2470... 2263 sym states passed, 104 waiting 0.0100001s
Iteration 2471... 2263 sym states passed, 103 waiting 0.0200001s
Iteration 2472... 2264 sym states passed, 103 waiting 0.00700001s
Iteration 2473... 2265 sym states passed, 105 waiting 0.0120001s
Iteration 2474... 2266 sym states passed, 105 waiting 0.0100001s
Iteration 2475... 2266 sym states passed, 104 waiting 0.0200001s
Iteration 2476... 2267 sym states passed, 104 waiting 0.00700001s
Iteration 2477... 2268 sym states passed, 104 waiting 0.0100001s
Iteration 2478... 2268 sym states passed, 103 waiting 0.0210001s
Iteration 2479... 2269 sym states passed, 103 waiting 0.00700001s
Iteration 2480... 2270 sym states passed, 103 waiting 0.0100001s
Iteration 2481... 2270 sym states passed, 102 waiting 0.0200001s
Iteration 2482... 2271 sym states passed, 102 waiting 0.00700001s
Iteration 2483... 2272 sym states passed, 104 waiting 0.0120001s
Iteration 2484... 2273 sym states passed, 104 waiting 0.0110001s
